beginline,endline,begincolumn,endcolumn,rule,ruleset,package,class,externalInfoUrl,priority,violation_Text,file_Id
"637","637","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"666","666","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"666","666","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"672","672","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"672","672","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"706","706","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"706","706","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"730","730","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"730","730","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"732","732","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"732","732","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"748","748","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"748","748","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"750","750","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"750","750","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"794","794","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"794","794","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"794","794","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"829","829","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"829","829","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"829","829","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","ParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",61
"102","102","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",62
"102","102","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",62
"206","206","0","0","UseVarargs","Design","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#UseVarargs","4","\nConsider using varargs for methods or constructors which take an array the last parameter.\n",62
"250","250","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",62
"250","250","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",62
"273","273","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",62
"273","273","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",62
"312","312","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.process","PatternAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables that are final and static should be all capitals, 'spaces' is not all capitals.\n",62
"60","60","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",63
"78","78","0","0","UseVarargs","Design","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#UseVarargs","4","\nConsider using varargs for methods or constructors which take an array the last parameter.\n",63
"114","114","0","0","UseVarargs","Design","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/design.html#UseVarargs","4","\nConsider using varargs for methods or constructors which take an array the last parameter.\n",63
"130","130","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",63
"163","163","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"163","163","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"182","182","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"182","182","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"183","183","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"188","188","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"189","189","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"190","190","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"200","200","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"201","201","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"201","201","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"201","201","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"202","202","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"204","204","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"205","205","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"205","205","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"205","205","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"212","212","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"212","212","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"213","213","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"213","213","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"215","215","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"215","215","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"283","283","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"283","283","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","PatternProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",63
"95","95","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"95","95","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"98","98","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"98","98","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"103","103","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"103","103","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"236","236","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"236","236","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"276","276","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"276","276","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"282","282","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"282","282","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"301","301","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"301","301","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"303","303","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"303","303","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"310","310","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"310","310","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"315","315","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"315","315","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"344","344","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"344","344","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"356","356","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"356","356","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"377","377","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"377","377","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"379","379","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"379","379","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"386","386","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"386","386","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"391","391","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"391","391","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"578","578","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"578","578","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"604","604","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"604","604","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"612","612","0","0","AvoidReassigningParameters","Basic Velocity","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-vm/rules/vm/basic.html#AvoidReassigningParameters","2","\nAvoid reassigning parameters such as 'list'\n",64
"612","612","0","0","AvoidReassigningParameters","Basic Velocity","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-vm/rules/vm/basic.html#AvoidReassigningParameters","2","\nAvoid reassigning parameters such as 'list'\n",64
"612","612","0","0","AvoidReassigningParameters","Basic Velocity","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-vm/rules/vm/basic.html#AvoidReassigningParameters","2","\nAvoid reassigning parameters such as 'node'\n",64
"632","632","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"632","632","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"646","646","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"646","646","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"653","653","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"653","653","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"654","654","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"658","658","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"658","658","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"668","668","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"668","668","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"672","672","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"672","672","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"682","682","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"682","682","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"693","693","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"693","693","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
"710","710","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","ExtendedDirectParserProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",64
